customer_id,gender,age,country,city,customer_segment,tenure_months,signup_channel,contract_type,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_method,payment_failures,discount_applied,price_increase_last_3m,support_tickets,avg_resolution_time,complaint_type,csat_score,escalations,email_open_rate,marketing_click_rate,nps_score,survey_response,referral_count,churn
CUST_09704,Female,43,USA,London,SME,23,Mobile,Yearly,14,2,12.043929421099381,5,0.09,3,20,460,Card,0,No,Yes,2,36.98408410501423,Billing,4.0,0,0.19,0.44,-5,Neutral,1,0
CUST_09705,Female,60,Germany,New York,Individual,5,Web,Quarterly,23,4,20.760697096319806,8,0.05,7,10,50,Card,1,No,No,1,20.025935870356243,Technical,4.0,0,0.49,0.2,65,Satisfied,0,0
CUST_09706,Male,53,Canada,New York,Individual,7,Referral,Quarterly,32,6,2.116744129093501,10,0.14,7,20,140,Card,0,Yes,No,1,11.054382383820002,Technical,5.0,0,0.34,0.24,59,Neutral,1,0
CUST_09707,Female,56,Australia,Delhi,SME,3,Mobile,Monthly,10,6,11.162495239519778,6,0.09,41,20,60,Card,0,Yes,Yes,3,35.371025770617734,None,5.0,0,0.7,0.31,9,Neutral,0,1
CUST_09708,Male,33,Germany,Dhaka,Enterprise,55,Mobile,Monthly,31,6,15.862778392706998,8,0.05,4,20,1100,Card,0,No,Yes,0,6.298007665192692,Billing,2.0,0,0.75,0.37,-36,Satisfied,1,0
CUST_09709,Male,55,India,Dhaka,Individual,13,Web,Yearly,27,5,12.60703091360503,8,-0.07,30,20,260,PayPal,0,No,No,1,7.672776753342497,Service,3.0,0,0.74,0.1,75,Unsatisfied,0,0
CUST_09710,Male,49,Canada,London,Individual,54,Mobile,Quarterly,18,6,4.973365045908917,6,0.16,7,100,5400,Card,0,Yes,No,1,18.24408953700744,None,4.0,0,0.41,0.08,77,Satisfied,1,0
CUST_09711,Male,23,Canada,New York,Individual,12,Web,Quarterly,28,2,28.60698519190019,8,-0.06,10,50,600,Card,1,No,No,2,16.36911616426663,Billing,3.0,0,0.42,0.31,45,Satisfied,1,0
CUST_09712,Male,51,Australia,Delhi,SME,6,Referral,Yearly,30,4,15.094532630295761,8,0.04,11,20,120,Card,1,No,No,0,26.850386174828323,Service,2.0,0,0.61,0.18,10,Neutral,0,0
CUST_09713,Female,73,Australia,Berlin,Individual,34,Web,Yearly,37,2,6.36561708811475,3,-0.11,8,30,1020,PayPal,0,No,No,2,38.30480470389385,Billing,3.0,0,0.35,0.32,34,Satisfied,1,0
CUST_09714,Male,25,Australia,London,Individual,15,Web,Monthly,35,1,20.446544919784372,4,-0.1,9,30,450,Card,0,No,No,1,23.816660926303406,Technical,3.0,1,0.55,0.08,-12,Satisfied,0,0
CUST_09715,Male,47,USA,Dhaka,SME,47,Web,Monthly,9,1,12.367017466662594,5,-0.23,22,20,940,Card,0,No,No,2,32.71284937974154,Billing,5.0,0,0.72,0.22,-20,Satisfied,1,0
CUST_09716,Male,44,India,Berlin,Individual,18,Referral,Yearly,25,2,22.448200736633108,5,-0.09,5,50,900,PayPal,0,Yes,No,1,16.73891783523789,Technical,4.0,0,0.13,0.18,24,Unsatisfied,1,0
CUST_09717,Male,24,Canada,London,Individual,55,Mobile,Quarterly,20,5,12.196744976944458,6,-0.0,11,70,3850,Card,0,Yes,No,0,30.83393391557209,Technical,5.0,0,0.12,0.22,-8,Neutral,0,0
CUST_09718,Male,44,Australia,Berlin,SME,49,Web,Yearly,24,7,20.79338974331603,7,-0.03,2,30,1470,Card,0,No,No,0,34.6801264628986,Technical,5.0,1,0.38,0.04,15,Satisfied,2,0
CUST_09719,Male,42,USA,Berlin,Enterprise,57,Referral,Monthly,21,5,15.165373068486288,6,0.17,12,70,3990,Bank Transfer,0,No,No,1,31.91566066226124,Technical,3.0,0,0.48,0.3,65,Satisfied,0,0
CUST_09720,Female,73,UK,New York,Enterprise,3,Web,Monthly,22,3,15.131719401733987,5,-0.06,45,30,90,Card,0,No,No,2,21.446089166717172,Technical,5.0,0,0.45,0.37,1,Neutral,0,1
CUST_09721,Female,63,India,London,Individual,22,Mobile,Monthly,20,1,10.399725349749435,4,0.06,16,30,660,Card,0,No,No,2,24.18582595317861,Technical,4.0,0,0.29,0.04,79,Neutral,0,0
CUST_09722,Male,58,Bangladesh,Sydney,Enterprise,35,Mobile,Monthly,14,1,11.979868312428001,4,0.05,1,30,1050,Card,0,Yes,No,2,1.0,Technical,3.0,1,0.51,0.12,14,Unsatisfied,1,0
CUST_09723,Female,32,Bangladesh,New York,SME,28,Referral,Yearly,23,4,17.338617183068536,2,-0.01,10,20,560,Card,0,No,Yes,1,20.45891281046035,Billing,4.0,0,0.63,0.01,80,Satisfied,1,0
CUST_09724,Male,42,UK,Berlin,Individual,41,Web,Quarterly,29,6,13.067888599913164,2,-0.02,5,30,1230,Card,0,No,No,1,40.546199267420604,Technical,4.0,1,0.12,0.22,70,Satisfied,0,0
CUST_09725,Male,39,UK,Berlin,SME,42,Web,Yearly,18,4,8.283719683393086,4,0.07,5,100,4200,Card,1,No,No,0,23.24087621279808,Billing,2.0,0,0.76,0.02,85,Neutral,0,0
CUST_09726,Male,35,Canada,Dhaka,Individual,12,Mobile,Monthly,15,7,9.655029906852073,4,-0.15,5,70,840,Card,2,No,No,0,29.760611874310676,None,2.0,1,0.52,0.25,85,Neutral,1,1
CUST_09727,Male,29,USA,Sydney,SME,55,Web,Monthly,22,0,18.62904914249105,3,0.15,11,30,1650,Card,0,No,No,2,19.54012408657998,None,2.0,1,0.41,0.19,60,Satisfied,2,1
CUST_09728,Male,40,USA,Dhaka,SME,1,Web,Monthly,24,0,19.880139714606926,5,-0.07,0,10,10,Card,0,Yes,No,2,34.66123760340238,Billing,3.0,1,0.81,0.31,-34,Satisfied,1,0
CUST_09729,Female,68,UK,Sydney,SME,36,Mobile,Monthly,13,1,21.794650884527925,2,0.09,4,20,720,Bank Transfer,1,No,Yes,0,19.742857121484793,Billing,5.0,1,0.87,0.39,6,Neutral,0,0
CUST_09730,Female,62,India,Berlin,Individual,30,Mobile,Quarterly,16,7,12.64013312838027,5,0.02,0,50,1500,Card,0,Yes,Yes,1,17.224373646086246,Technical,4.0,0,0.29,0.28,37,Satisfied,2,0
CUST_09731,Female,56,Germany,Sydney,SME,53,Web,Monthly,9,5,27.33198291067656,6,0.23,24,10,530,Bank Transfer,1,No,No,2,5.934410703056351,Service,4.0,1,0.8,0.23,38,Unsatisfied,2,0
CUST_09732,Female,42,UK,Toronto,Individual,55,Web,Monthly,23,7,21.90802379534161,3,0.06,0,20,1100,Bank Transfer,0,No,Yes,0,30.473446365255157,Billing,5.0,1,0.2,0.26,100,Neutral,1,0
CUST_09733,Male,27,Canada,Dhaka,Enterprise,23,Web,Quarterly,17,7,14.709320483896366,7,0.27,1,50,1150,Card,0,No,No,1,14.95547008913692,Service,2.0,0,0.32,0.24,-21,Satisfied,0,0
CUST_09734,Female,47,UK,Dhaka,SME,37,Mobile,Monthly,34,1,15.2929233574843,5,0.06,4,30,1110,Bank Transfer,2,Yes,No,2,5.679250188011533,Technical,4.0,3,0.67,0.17,58,Neutral,1,0
CUST_09735,Male,27,India,New York,Individual,28,Mobile,Monthly,25,6,19.564472030157102,4,0.09,9,30,840,PayPal,1,Yes,No,1,26.800377156745714,None,3.0,0,0.17,0.22,24,Satisfied,2,0
CUST_09736,Female,51,India,London,Individual,49,Referral,Quarterly,27,2,9.562618151382756,3,-0.12,7,20,980,Card,1,No,No,0,37.39954059097549,Service,4.0,1,0.26,0.38,24,Satisfied,1,0
CUST_09737,Female,63,UK,Dhaka,SME,53,Mobile,Quarterly,22,3,4.952705283878689,2,0.11,6,50,2650,Bank Transfer,0,No,Yes,3,32.596598649841816,None,3.0,0,0.85,0.1,-11,Satisfied,1,0
CUST_09738,Female,30,USA,Sydney,Individual,5,Mobile,Yearly,29,2,16.107202837717242,3,0.14,0,20,100,Card,0,No,No,1,16.568032854552634,Service,5.0,1,0.75,0.2,-7,Unsatisfied,1,0
CUST_09739,Female,71,UK,Sydney,SME,36,Web,Quarterly,4,5,15.748957122788903,3,-0.14,10,10,360,Card,0,No,No,1,30.026849205481014,Technical,5.0,0,0.55,0.5,0,Satisfied,0,0
CUST_09740,Male,46,Australia,Toronto,Individual,54,Web,Yearly,20,5,9.382772893426047,6,-0.17,4,70,3780,Card,0,Yes,No,1,15.838678509352675,None,4.0,0,0.88,0.05,0,Neutral,0,0
CUST_09741,Female,55,Australia,London,SME,47,Mobile,Monthly,17,1,10.323478741874156,6,0.31,12,10,470,Card,0,Yes,No,0,31.46606268545303,Technical,3.0,0,0.76,0.14,14,Unsatisfied,1,0
CUST_09742,Female,58,Germany,Toronto,Individual,56,Web,Monthly,32,4,21.545217419022922,5,0.05,5,50,2800,PayPal,0,Yes,Yes,1,15.281775094749612,Technical,5.0,0,0.41,0.1,-16,Satisfied,1,0
CUST_09743,Male,62,Canada,London,Individual,10,Referral,Yearly,7,0,15.773537035470191,6,0.07,17,30,300,PayPal,0,Yes,No,3,25.89075681271699,Technical,4.0,0,0.69,0.42,43,Unsatisfied,0,0
CUST_09744,Male,26,Canada,Dhaka,Enterprise,5,Referral,Yearly,22,5,3.6930368091779275,6,0.21,2,50,250,Bank Transfer,1,No,Yes,0,32.39951407633436,Technical,4.0,0,0.51,0.16,13,Satisfied,3,0
CUST_09745,Female,30,Bangladesh,Dhaka,SME,14,Mobile,Quarterly,33,3,1.0,6,0.01,11,50,700,Card,0,No,No,1,22.366754802800376,Technical,3.0,1,0.52,0.19,8,Satisfied,1,0
CUST_09746,Male,54,USA,New York,Individual,24,Web,Quarterly,19,4,1.0,9,-0.1,23,30,720,PayPal,0,No,Yes,2,17.762581520799024,Service,3.0,0,0.78,0.32,-1,Neutral,0,0
CUST_09747,Male,31,Canada,Sydney,Enterprise,28,Mobile,Monthly,19,7,25.88092600994206,3,-0.05,1,10,280,Card,0,Yes,No,0,1.0,Billing,3.0,0,0.87,0.14,-19,Neutral,1,0
CUST_09748,Male,54,Germany,New York,Individual,21,Mobile,Monthly,23,1,10.460736681995314,8,0.16,28,20,420,Card,0,No,No,1,24.551933635310657,Service,3.0,0,0.19,0.5,8,Satisfied,0,0
CUST_09749,Female,26,Australia,London,SME,45,Mobile,Monthly,18,3,13.208746727353779,4,-0.2,5,20,900,Card,2,No,No,0,30.776204926915938,None,2.0,0,0.64,0.07,-41,Neutral,1,1
CUST_09750,Male,25,USA,Sydney,Individual,51,Web,Monthly,24,5,31.86048021811056,4,0.02,5,10,510,Card,1,Yes,No,1,35.84381311167275,Service,2.0,0,0.49,0.44,-53,Neutral,1,0
CUST_09751,Female,56,India,Dhaka,Individual,40,Referral,Quarterly,31,3,8.253605533620448,3,-0.05,1,100,4000,Card,0,No,No,2,37.36161089507925,Service,4.0,1,0.51,0.17,-39,Neutral,0,0
CUST_09752,Female,57,Australia,Toronto,Individual,12,Mobile,Monthly,23,0,21.24804101061937,5,0.1,22,20,240,Bank Transfer,1,Yes,No,0,22.33471474107796,Technical,2.0,0,0.12,0.07,-28,Satisfied,2,0
CUST_09753,Female,71,Germany,Dhaka,Individual,20,Web,Monthly,20,3,13.21679867404156,8,0.13,10,100,2000,Card,2,No,No,3,23.078211704450023,Billing,3.0,0,0.35,0.16,3,Neutral,3,0
CUST_09754,Female,20,USA,Dhaka,SME,51,Web,Yearly,28,1,21.032200580776173,6,0.22,19,20,1020,Card,2,No,Yes,0,1.0,Service,3.0,0,0.22,0.24,25,Neutral,1,1
CUST_09755,Male,72,UK,Berlin,SME,32,Mobile,Monthly,35,6,18.392840746270547,5,0.04,12,50,1600,Card,0,Yes,No,0,21.553221982329447,Technical,3.0,0,0.19,0.29,100,Neutral,1,0
CUST_09756,Female,73,Canada,Toronto,Individual,51,Web,Monthly,14,6,1.1631874597682845,7,0.12,6,30,1530,Bank Transfer,2,No,No,1,26.925520781614303,Technical,3.0,1,0.12,0.4,-52,Satisfied,0,1
CUST_09757,Male,64,Germany,Berlin,Individual,38,Web,Quarterly,39,0,8.499394350095855,3,-0.15,6,20,760,Card,1,No,No,1,26.2919228339435,Billing,1.0,0,0.88,0.27,36,Neutral,0,0
CUST_09758,Female,57,USA,Toronto,SME,40,Web,Yearly,14,1,8.5463156737699,8,-0.09,18,50,2000,Card,0,No,No,4,18.647961970113414,Billing,4.0,0,0.71,0.26,44,Satisfied,0,0
CUST_09759,Male,50,Australia,London,Individual,42,Referral,Monthly,24,3,16.56100448037151,4,0.22,6,30,1260,Card,1,No,No,1,30.438406653449853,Technical,3.0,0,0.83,0.01,9,Satisfied,1,0
CUST_09760,Female,49,USA,New York,Individual,21,Web,Yearly,23,5,10.66313222505636,4,-0.14,1,50,1050,Card,1,No,No,2,27.983488564059485,Service,4.0,0,0.52,0.38,18,Neutral,0,0
CUST_09761,Male,24,UK,Berlin,Individual,17,Web,Monthly,24,1,16.813280473503323,2,0.36,4,30,510,Bank Transfer,0,No,Yes,0,9.039488260693293,Service,3.0,1,0.31,0.12,-15,Neutral,0,0
CUST_09762,Female,36,Germany,London,Individual,1,Web,Quarterly,4,4,19.03962838430131,8,-0.05,17,10,10,PayPal,0,No,No,1,36.5517241158185,Technical,3.0,0,0.25,0.25,81,Neutral,1,0
CUST_09763,Female,51,USA,New York,Individual,51,Mobile,Monthly,8,3,27.00350661573414,7,0.03,0,100,5100,Bank Transfer,0,Yes,No,3,23.163221237235575,Service,4.0,1,0.22,0.21,26,Satisfied,1,0
CUST_09764,Male,31,India,New York,SME,44,Mobile,Monthly,16,5,18.839143418039022,1,0.09,7,30,1320,Bank Transfer,1,No,No,1,1.0,Technical,3.0,0,0.88,0.4,-33,Neutral,0,0
CUST_09765,Female,67,Germany,Sydney,Individual,28,Referral,Quarterly,14,2,14.503143802025413,3,-0.12,4,50,1400,Bank Transfer,0,No,No,3,26.141930703297913,Billing,4.0,0,0.8,0.22,15,Neutral,2,0
CUST_09766,Female,64,Germany,Dhaka,SME,54,Mobile,Quarterly,25,7,16.41743194448018,8,0.09,4,10,540,Card,1,No,No,0,22.01686125743737,Billing,2.0,0,0.32,0.22,52,Neutral,0,1
CUST_09767,Female,63,Australia,Sydney,Individual,2,Mobile,Quarterly,32,2,3.0907720806386045,5,0.17,3,30,60,Bank Transfer,1,No,No,1,46.0013857002709,Technical,5.0,0,0.48,0.22,-6,Satisfied,0,1
CUST_09768,Male,73,Bangladesh,Dhaka,Individual,17,Web,Yearly,0,6,11.138947275218285,5,-0.07,13,50,850,Card,1,No,Yes,0,23.833978389834567,None,3.0,0,0.64,0.1,1,Satisfied,2,0
CUST_09769,Female,74,Canada,Sydney,Individual,39,Mobile,Monthly,9,4,8.080110466914435,5,-0.09,28,20,780,Bank Transfer,0,No,No,2,21.458417022354336,Technical,4.0,0,0.4,0.13,58,Satisfied,0,0
CUST_09770,Female,36,Bangladesh,Berlin,SME,14,Web,Quarterly,15,2,22.613423138039686,5,0.19,4,20,280,Card,0,No,No,0,28.85539182018563,Service,2.0,0,0.2,0.21,13,Satisfied,0,0
CUST_09771,Male,68,India,Berlin,Individual,14,Mobile,Monthly,9,2,20.22657134419832,7,-0.13,6,50,700,Card,1,No,Yes,1,22.78688711365294,Technical,3.0,1,0.82,0.38,68,Satisfied,1,0
CUST_09772,Male,71,UK,Dhaka,Individual,44,Web,Monthly,17,0,2.080212494304993,2,-0.08,11,100,4400,PayPal,0,No,No,0,18.311019244109776,Service,5.0,0,0.4,0.13,52,Satisfied,0,0
CUST_09773,Male,43,USA,New York,SME,48,Referral,Quarterly,11,5,19.551753185000514,2,0.17,6,30,1440,Card,1,No,No,0,32.36540036061165,Technical,4.0,0,0.73,0.36,10,Satisfied,0,0
CUST_09774,Male,34,Bangladesh,Berlin,Individual,18,Mobile,Monthly,25,5,21.20266335233258,7,0.13,7,30,540,Card,0,No,No,2,34.245666769576005,Technical,3.0,0,0.81,0.33,100,Unsatisfied,6,0
CUST_09775,Male,71,Canada,New York,SME,40,Mobile,Monthly,47,1,9.727226533362217,9,0.19,8,20,800,Card,2,No,Yes,1,21.71144674240817,Technical,3.0,0,0.27,0.04,18,Satisfied,2,0
CUST_09776,Female,45,Australia,London,Enterprise,34,Mobile,Yearly,11,6,20.73552393751937,9,-0.13,10,20,680,PayPal,1,Yes,No,1,28.49399080647232,Billing,3.0,0,0.49,0.12,23,Satisfied,4,0
CUST_09777,Female,36,Canada,Toronto,Individual,43,Mobile,Monthly,33,5,16.206080967820764,10,-0.13,5,70,3010,PayPal,1,No,No,0,33.27332458977972,None,4.0,0,0.56,0.41,56,Unsatisfied,1,0
CUST_09778,Female,44,Germany,New York,Individual,1,Web,Monthly,46,3,6.030875451577398,1,0.07,1,10,10,PayPal,1,No,No,1,22.6903476635732,Service,4.0,1,0.3,0.16,23,Neutral,1,0
CUST_09779,Male,65,Germany,New York,Individual,42,Web,Quarterly,13,6,5.143132996760135,10,0.1,4,50,2100,Card,0,No,Yes,1,15.500816457555604,Technical,5.0,0,0.18,0.32,40,Neutral,1,0
CUST_09780,Female,69,UK,London,SME,18,Web,Monthly,42,5,32.82704870327443,3,0.05,19,30,540,Card,2,Yes,No,3,30.904391821255828,Technical,3.0,0,0.89,0.39,57,Satisfied,0,1
CUST_09781,Male,74,India,Dhaka,Individual,48,Web,Monthly,11,2,13.382977236530174,5,0.18,3,50,2400,Card,1,No,No,0,5.778764724282972,None,3.0,0,0.78,0.03,0,Neutral,3,0
CUST_09782,Male,36,USA,Sydney,SME,34,Web,Monthly,32,3,17.514566864097496,6,0.02,8,70,2380,Card,0,No,No,2,20.463817845896557,Technical,2.0,0,0.24,0.26,9,Neutral,0,1
CUST_09783,Female,50,USA,Delhi,SME,23,Web,Monthly,12,4,4.469433875622666,7,0.04,0,50,1150,Card,0,No,No,5,17.312514560501448,None,5.0,0,0.82,0.14,52,Neutral,0,0
CUST_09784,Male,68,Australia,Dhaka,Individual,49,Referral,Yearly,1,2,26.980588406740512,8,0.21,12,30,1470,Card,2,No,No,0,20.11233021862975,Billing,4.0,1,0.5,0.23,18,Satisfied,0,0
CUST_09785,Male,24,UK,Sydney,SME,16,Mobile,Yearly,30,0,20.78045148749255,3,-0.1,5,20,320,Card,0,No,No,2,10.237971018626851,Billing,3.0,0,0.77,0.42,13,Unsatisfied,0,0
CUST_09786,Female,46,USA,Sydney,Individual,19,Web,Monthly,25,3,16.083336937744814,8,0.07,1,20,380,Bank Transfer,0,Yes,No,3,38.14709637618134,None,3.0,0,0.18,0.31,-24,Neutral,0,0
CUST_09787,Male,72,India,Dhaka,Individual,37,Web,Monthly,19,4,26.893480243212586,4,0.07,15,30,1110,Bank Transfer,0,Yes,No,2,22.286626287704166,Service,3.0,0,0.28,0.14,53,Satisfied,0,0
CUST_09788,Male,60,Germany,Dhaka,SME,55,Web,Monthly,3,7,4.533392859202877,8,-0.07,39,50,2750,Bank Transfer,0,Yes,Yes,3,19.563174663116943,Billing,4.0,0,0.37,0.13,69,Satisfied,1,0
CUST_09789,Female,22,UK,New York,Individual,6,Web,Monthly,33,0,10.21837317113836,6,0.02,3,50,300,Card,0,No,No,2,17.353183483511195,Technical,2.0,0,0.85,0.08,-15,Unsatisfied,0,0
CUST_09790,Male,47,Canada,New York,Individual,24,Mobile,Monthly,31,7,15.249775910923857,5,0.02,0,20,480,Card,0,No,No,1,26.87777993364066,Technical,5.0,0,0.56,0.33,5,Unsatisfied,0,0
CUST_09791,Male,66,Bangladesh,Berlin,SME,17,Web,Monthly,2,5,10.798630297614698,3,-0.07,2,20,340,PayPal,0,No,No,0,2.8858205732989113,Billing,3.0,0,0.35,0.17,-12,Neutral,0,0
CUST_09792,Female,60,Bangladesh,Berlin,SME,48,Referral,Quarterly,22,5,20.58713150633749,3,-0.18,13,100,4800,Card,0,No,No,0,26.749157968356513,Billing,3.0,1,0.58,0.14,-21,Satisfied,0,0
CUST_09793,Female,73,UK,Toronto,Individual,16,Web,Monthly,25,1,18.598346980251186,6,-0.11,3,70,1120,Card,0,No,Yes,3,28.810515168567285,None,4.0,0,0.86,0.37,19,Satisfied,0,0
CUST_09794,Female,25,UK,Toronto,SME,39,Web,Quarterly,8,4,23.42944073716371,7,0.02,2,20,780,PayPal,0,Yes,No,2,31.271000865183943,Technical,4.0,0,0.3,0.46,56,Neutral,0,0
CUST_09795,Female,59,India,Delhi,Individual,48,Referral,Monthly,30,0,16.214018094681744,6,-0.05,14,30,1440,Card,0,Yes,Yes,0,33.98600812462551,Technical,3.0,0,0.2,0.37,50,Neutral,2,0
CUST_09796,Male,29,India,Dhaka,SME,41,Web,Quarterly,45,7,7.991471426815415,4,-0.19,4,70,2870,Card,1,Yes,No,0,16.86358632073913,Technical,4.0,1,0.78,0.45,-27,Satisfied,2,0
CUST_09797,Male,59,USA,Berlin,SME,55,Web,Monthly,31,3,12.850381653185572,2,0.27,6,10,550,Bank Transfer,0,Yes,No,1,1.1062120504642614,Service,1.0,0,0.45,0.34,60,Unsatisfied,3,0
CUST_09798,Female,30,Bangladesh,Dhaka,Individual,6,Web,Yearly,37,6,19.060025638821305,3,0.03,33,100,600,Card,0,No,No,1,16.957993914150535,Technical,5.0,1,0.36,0.12,34,Neutral,0,0
CUST_09799,Male,43,Australia,New York,Individual,16,Mobile,Quarterly,29,6,12.712176394054003,4,0.01,9,100,1600,Card,0,No,No,2,14.037437042641304,Service,2.0,1,0.56,0.23,0,Satisfied,1,0
CUST_09800,Male,35,Australia,London,SME,9,Web,Monthly,8,0,15.79402689289569,5,-0.2,3,10,90,Card,1,Yes,No,2,4.8538976937265055,Technical,4.0,0,0.12,0.03,-26,Neutral,0,0
CUST_09801,Female,59,India,Berlin,SME,29,Referral,Monthly,28,4,11.848072980190375,2,0.17,2,20,580,Card,0,No,No,4,10.014003021413096,Billing,5.0,0,0.42,0.13,61,Satisfied,1,0
CUST_09802,Female,68,USA,New York,Individual,4,Referral,Monthly,7,1,18.582305559694234,8,0.25,6,10,40,PayPal,0,No,No,0,22.67901647016672,Billing,2.0,1,0.47,0.31,0,Neutral,1,0
CUST_09803,Male,69,USA,Dhaka,Individual,26,Referral,Quarterly,15,1,18.730685271610653,5,0.07,15,70,1820,Card,1,No,No,2,20.662507845966594,Technical,4.0,0,0.82,0.16,12,Satisfied,0,0
CUST_09804,Female,66,USA,Berlin,Individual,54,Web,Monthly,17,6,31.750265250086144,2,-0.03,1,10,540,Card,0,No,No,1,7.558207172344321,None,2.0,1,0.54,0.31,-63,Satisfied,2,0
CUST_09805,Female,37,India,Sydney,Individual,38,Referral,Monthly,16,7,3.5910997237971625,6,0.01,7,20,760,Card,1,Yes,No,2,10.209460452672925,Technical,4.0,0,0.68,0.19,-19,Neutral,0,1
CUST_09806,Female,33,Australia,Berlin,SME,26,Mobile,Monthly,12,7,17.22978468941001,5,-0.03,11,70,1820,Card,1,Yes,Yes,1,30.138042034933633,None,4.0,0,0.43,0.06,-25,Satisfied,0,0
CUST_09807,Male,54,USA,Dhaka,Individual,14,Web,Quarterly,17,7,29.558880501633993,4,-0.07,1,20,280,Card,1,Yes,No,1,6.195434788688921,Technical,4.0,0,0.28,0.17,16,Satisfied,1,0
CUST_09808,Female,20,India,Dhaka,SME,35,Web,Monthly,18,4,23.375603426460096,5,-0.02,13,20,700,Card,0,No,No,0,35.977656245256036,None,4.0,0,0.63,0.13,93,Unsatisfied,1,0
CUST_09809,Male,44,Canada,Delhi,Enterprise,55,Mobile,Yearly,32,5,28.30725808907997,1,0.1,19,20,1100,Bank Transfer,1,No,No,1,13.21614399758049,Service,3.0,0,0.37,0.14,37,Satisfied,2,1
CUST_09810,Male,32,Canada,Dhaka,Enterprise,49,Mobile,Yearly,24,3,7.555765271693947,9,0.08,12,70,3430,Card,2,No,Yes,3,26.616934968784303,None,3.0,0,0.12,0.37,-1,Neutral,2,0
CUST_09811,Male,51,Germany,Sydney,Individual,43,Web,Yearly,29,1,15.396713825025744,3,0.39,1,100,4300,Card,0,No,Yes,0,25.579070416232764,Technical,3.0,0,0.88,0.38,8,Satisfied,0,0
CUST_09812,Female,62,Canada,New York,SME,24,Mobile,Monthly,17,7,5.2854780204130485,5,0.21,2,70,1680,Card,0,Yes,No,1,30.1047281672897,Service,4.0,0,0.71,0.46,-61,Unsatisfied,1,0
CUST_09813,Female,39,UK,Sydney,Enterprise,8,Referral,Quarterly,29,2,9.00514182690249,1,-0.28,2,20,160,Card,1,No,No,0,8.8895693928907,Billing,3.0,2,0.14,0.09,99,Neutral,2,0
CUST_09814,Female,57,Germany,Berlin,Individual,40,Web,Monthly,0,5,24.845867722548533,5,0.14,21,30,1200,Card,0,No,No,1,43.09025664962734,Billing,4.0,0,0.3,0.11,-35,Unsatisfied,1,1
CUST_09815,Female,40,Canada,Sydney,Individual,25,Web,Monthly,7,2,6.831489320679321,2,0.43,10,20,500,PayPal,0,No,No,1,45.214931720510876,Billing,4.0,0,0.34,0.13,70,Neutral,4,0
CUST_09816,Female,66,UK,Delhi,Enterprise,4,Referral,Yearly,30,1,12.838562741032169,5,0.18,7,50,200,Card,0,No,Yes,4,30.366385429741435,Billing,5.0,1,0.54,0.15,-7,Satisfied,1,0
CUST_09817,Male,21,Canada,London,Individual,15,Web,Monthly,14,3,8.474285136671424,4,-0.09,7,50,750,Card,0,No,No,0,19.343524485750464,Billing,4.0,0,0.33,0.47,7,Neutral,1,0
CUST_09818,Male,68,India,Sydney,Enterprise,16,Referral,Monthly,21,3,17.018466088140276,5,0.15,14,30,480,Card,1,Yes,No,2,20.912348565498387,Technical,1.0,0,0.83,0.11,36,Unsatisfied,0,1
CUST_09819,Male,71,Bangladesh,Dhaka,Individual,54,Mobile,Quarterly,0,7,4.653518338297211,10,-0.02,5,70,3780,Bank Transfer,0,Yes,No,2,16.737145313494175,Technical,4.0,0,0.77,0.15,-19,Satisfied,3,0
CUST_09820,Female,74,UK,Delhi,Individual,11,Web,Monthly,16,3,15.028876483041792,3,-0.14,2,20,220,Card,1,Yes,No,0,18.757347155473376,Billing,4.0,1,0.86,0.43,-58,Satisfied,0,0
CUST_09821,Male,58,USA,Sydney,Individual,28,Web,Yearly,7,3,21.366733628634172,7,0.04,9,30,840,Card,1,No,No,2,33.1008378754005,Service,3.0,0,0.41,0.33,64,Satisfied,0,0
CUST_09822,Male,40,India,Toronto,Individual,7,Web,Monthly,13,3,12.528896381380019,5,0.23,20,100,700,Card,0,No,No,2,6.801237590482465,Service,5.0,0,0.5,0.39,93,Neutral,2,0
CUST_09823,Female,64,Bangladesh,London,Individual,50,Web,Quarterly,21,7,24.422018052816192,1,0.2,6,20,1000,PayPal,0,No,No,1,22.471668385478512,Service,3.0,0,0.29,0.12,100,Satisfied,1,0
CUST_09824,Female,26,UK,New York,Individual,38,Mobile,Yearly,21,0,18.541594934775766,5,-0.01,4,70,2660,Bank Transfer,1,No,No,0,25.42463672129227,Service,3.0,1,0.47,0.11,2,Satisfied,0,0
CUST_09825,Male,41,India,Dhaka,Individual,24,Web,Quarterly,17,1,12.598277434683826,9,-0.06,0,30,720,Card,0,No,No,2,12.940954299758202,Technical,4.0,0,0.68,0.07,6,Satisfied,0,0
CUST_09826,Male,38,USA,Delhi,Individual,31,Mobile,Yearly,29,6,10.04143063452372,7,0.25,48,30,930,Card,0,No,Yes,2,19.43777305798479,Billing,4.0,0,0.58,0.14,-36,Neutral,0,0
CUST_09827,Female,58,UK,Sydney,Individual,4,Mobile,Monthly,15,4,22.11202777115151,5,0.21,4,30,120,Bank Transfer,0,Yes,Yes,0,39.80210221966646,Technical,3.0,1,0.51,0.07,28,Neutral,1,0
